date,open,high,low,close,volume
2026-03-23,4.528,4.537,4.406,4.43,15234981
2026-03-24,4.463,4.48,4.405,4.479,8504351
2026-03-25,4.51,4.549,4.504,4.544,8677126
2026-03-26,4.536,4.547,4.477,4.488,4742424
2026-03-27,4.45,4.53,4.445,4.508,5626908
2026-03-30,4.462,4.505,4.453,4.5,5439943
2026-03-31,4.501,4.529,4.462,4.463,5305656
2026-04-01,4.52,4.542,4.501,4.534,5012281
2026-04-02,4.521,4.526,4.47,4.489,4663511
2026-04-03,4.495,4.506,4.446,4.454,4261096
2026-04-07,4.455,4.47,4.431,4.446,4285686
2026-04-08,4.519,4.604,4.517,4.602,9968846
2026-04-09,4.573,4.586,4.56,4.572,7049553
2026-04-10,4.588,4.664,4.588,4.642,9063873
2026-04-13,4.629,4.66,4.623,4.652,3928926
2026-04-14,4.679,4.712,4.663,4.712,4276571
2026-04-15,4.732,4.746,4.684,4.694,6759806
2026-04-16,4.704,4.747,4.7,4.746,8532344
2026-04-17,4.737,4.75,4.722,4.739,7361501
2026-04-20,4.735,4.777,4.728,4.765,7624578
2026-04-21,4.764,4.786,4.73,4.776,6361081
2026-04-22,4.76,4.813,4.756,4.811,10125926
2026-04-23,4.82,4.834,4.772,4.801,10085181
2026-04-24,4.785,4.798,4.75,4.782,7193226
2026-04-27,4.786,4.81,4.773,4.782,9280360
2026-04-28,4.766,4.79,4.757,4.77,8644202
2026-04-29,4.755,4.828,4.755,4.821,12796798
2026-04-30,4.83,4.841,4.808,4.824,16517864
2026-05-06,4.866,4.914,4.852,4.888,18677828
2026-05-07,4.905,4.914,4.879,4.912,20946226
2026-05-08,4.89,4.902,4.862,4.886,12535649
2026-05-11,4.911,4.98,4.9,4.966,21165218
2026-05-12,4.975,4.987,4.944,4.963,10021705
2026-05-13,4.94,5.023,4.939,5.017,12726150
2026-05-14,5.037,5.041,4.931,4.941,10281646
2026-05-15,4.935,4.954,4.852,4.878,10479024
2026-05-18,4.855,4.885,4.819,4.852,5835764
2026-05-19,4.843,4.874,4.789,4.869,9674999
2026-05-20,4.845,4.882,4.84,4.871,9597201
2026-05-21,4.897,4.954,4.801,4.808,12055773
2026-05-22,4.828,4.868,4.807,4.862,13250518
2026-05-25,4.88,4.938,4.872,4.937,16250559
2026-05-26,4.912,4.975,4.91,4.972,9686752
2026-05-27,4.963,4.993,4.913,4.932,6405215
2026-05-28,4.917,4.948,4.866,4.932,4396498
2026-05-29,4.946,4.978,4.9,4.923,6566854
2026-06-01,4.923,4.94,4.861,4.868,4990927
2026-06-02,4.867,4.956,4.856,4.936,6809437
2026-06-03,4.938,5.016,4.928,4.965,7604619
2026-06-04,4.919,4.961,4.91,4.926,6097283
2026-06-05,4.909,4.948,4.825,4.843,6182927
2026-06-08,4.79,4.808,4.705,4.739,9232724
2026-06-09,4.764,4.828,4.741,4.826,4361645
2026-06-10,4.79,4.814,4.751,4.784,3931623
2026-06-11,4.766,4.793,4.718,4.751,4160688
2026-06-12,4.81,4.846,4.789,4.818,7808859
2026-06-15,4.858,4.92,4.839,4.919,16233007
2026-06-16,4.92,4.933,4.893,4.91,9085294
2026-06-17,4.898,4.96,4.894,4.958,13911870
2026-06-18,4.943,5.001,4.941,4.984,12933430
2026-06-22,4.983,5.095,4.954,5.091,19131578
2026-06-23,5.079,5.095,4.915,4.942,26173354
2026-06-24,4.929,4.978,4.916,4.967,25906734
