date,open,high,low,close,volume
2026-03-23,1.488,1.502,1.443,1.451,4593039.0
2026-03-24,1.476,1.476,1.426,1.473,3921208.0
2026-03-25,1.49,1.522,1.49,1.514,3799980.0
2026-03-26,1.507,1.516,1.469,1.475,2347193.0
2026-03-27,1.448,1.484,1.444,1.472,1974903.0
2026-03-30,1.446,1.473,1.44,1.466,2193495.0
2026-03-31,1.46,1.469,1.432,1.434,2544029.0
2026-04-01,1.472,1.484,1.464,1.482,3139669.0
2026-04-02,1.474,1.474,1.43,1.438,2621820.0
2026-04-03,1.45,1.466,1.444,1.446,2348311.0
2026-04-07,1.447,1.472,1.447,1.46,2074799.0
2026-04-08,1.511,1.566,1.506,1.566,5258971.0
2026-04-09,1.55,1.571,1.541,1.559,3204117.0
2026-04-10,1.577,1.609,1.575,1.596,4478437.0
2026-04-13,1.583,1.618,1.583,1.607,3776095.0
2026-04-14,1.637,1.655,1.625,1.644,4574425.0
2026-04-15,1.66,1.665,1.62,1.63,5182372.0
2026-04-16,1.632,1.681,1.631,1.68,4812156.0
2026-04-17,1.687,1.718,1.682,1.712,5130054.0
2026-04-20,1.717,1.751,1.717,1.738,4646049.0
2026-04-21,1.731,1.731,1.695,1.72,3162006.0
2026-04-22,1.71,1.778,1.708,1.777,3864739.0
2026-04-23,1.779,1.798,1.743,1.762,4581732.0
2026-04-24,1.743,1.757,1.708,1.734,4873989.0
2026-04-27,1.749,1.769,1.732,1.756,2654790.0
2026-04-28,1.753,1.753,1.714,1.724,3203341.0
2026-04-29,1.71,1.75,1.706,1.74,2455628.0
2026-04-30,1.757,1.791,1.737,1.787,3730794.0
2026-05-06,1.836,1.897,1.835,1.851,5446030.0
2026-05-07,1.86,1.902,1.841,1.9,3671030.0
2026-05-08,1.875,1.897,1.862,1.888,2598558.0
2026-05-11,1.925,1.951,1.888,1.948,5849897.0
2026-05-12,1.95,1.978,1.93,1.96,3474258.0
2026-05-13,1.931,2.034,1.924,2.033,4306759.0
2026-05-14,2.07,2.076,1.98,1.995,4965905.0
2026-05-15,1.984,2.02,1.93,1.943,5782813.0
2026-05-18,1.928,1.995,1.928,1.96,3990005.0
2026-05-19,1.952,2.0,1.904,1.993,4040826.0
2026-05-20,1.984,2.029,1.976,2.002,3898330.0
2026-05-21,2.029,2.039,1.925,1.93,5150313.0
2026-05-22,1.949,1.986,1.931,1.979,3451540.0
2026-05-25,1.989,2.056,1.972,2.055,4346923.0
2026-05-26,2.055,2.055,2.006,2.043,4382675.0
2026-05-27,2.042,2.08,1.994,2.006,3861443.0
2026-05-28,1.993,2.05,1.966,2.04,3927592.0
2026-05-29,2.044,2.06,1.95,1.968,4595307.0
