date,open,high,low,close,volume
2025-09-22,7.048,7.109,7.015,7.107,2356181.0
2025-09-23,7.107,7.124,6.929,7.066,2629621.0
2025-09-24,7.021,7.225,7.016,7.221,2194535.0
2025-09-25,7.219,7.267,7.204,7.23,1640250.0
2025-09-26,7.19,7.244,7.122,7.125,2210031.0
2025-09-29,7.124,7.28,7.101,7.251,3329400.0
2025-09-30,7.252,7.322,7.252,7.308,2693319.0
2025-10-09,7.342,7.467,7.329,7.438,2473304.0
2025-10-10,7.4,7.408,7.268,7.294,2915277.0
2025-10-13,7.079,7.277,7.079,7.258,3865377.0
2025-10-14,7.299,7.342,7.048,7.078,4260165.0
2025-10-15,7.077,7.188,7.042,7.182,2467557.0
2025-10-16,7.109,7.188,7.085,7.125,2750738.0
2025-10-17,7.107,7.148,6.891,6.903,3014754.0
2025-10-20,6.963,7.022,6.915,6.949,3562494.0
2025-10-21,6.971,7.084,6.966,7.069,4851064.0
2025-10-22,7.039,7.05,6.991,7.013,2713715.0
2025-10-23,6.991,7.043,6.903,7.038,2033734.0
2025-10-24,7.063,7.161,7.057,7.158,2274704.0
2025-10-27,7.222,7.28,7.191,7.267,2142854.0
2025-10-28,7.257,7.303,7.199,7.23,1704494.0
2025-10-29,7.241,7.385,7.239,7.383,2061923.0
2025-10-30,7.375,7.375,7.265,7.286,2397754.0
2025-10-31,7.283,7.334,7.223,7.225,2395264.0
2025-11-03,7.216,7.237,7.101,7.228,2540990.0
2025-11-04,7.209,7.214,7.057,7.102,2978830.0
2025-11-05,6.989,7.148,6.989,7.119,1432956.0
2025-11-06,7.124,7.253,7.124,7.24,1739947.0
2025-11-07,7.209,7.265,7.172,7.229,1037520.0
2025-11-10,7.264,7.291,7.179,7.237,1123352.0
2025-11-11,7.257,7.284,7.17,7.183,1586675.0
2025-11-12,7.157,7.206,7.077,7.145,1342175.0
2025-11-13,7.126,7.27,7.126,7.254,1886617.0
2025-11-14,7.192,7.224,7.124,7.127,1555990.0
2025-11-17,7.123,7.163,7.097,7.125,2198044.0
2025-11-18,7.099,7.124,7.006,7.051,2654207.0
2025-11-19,7.041,7.082,6.982,7.016,2467924.0
2025-11-20,7.059,7.082,6.952,6.959,3032408.0
2025-11-21,6.887,6.92,6.707,6.711,7553568.0
2025-11-24,6.749,6.795,6.692,6.759,4147657.0
2025-11-25,6.805,6.915,6.803,6.843,6043585.0
2025-11-26,6.844,6.913,6.827,6.854,4139294.0
2025-11-27,6.854,6.943,6.829,6.839,1885426.0
2025-11-28,6.837,6.933,6.831,6.924,1773332.0
2025-12-01,6.941,6.992,6.927,6.991,1320063.0
2025-12-02,6.943,6.977,6.912,6.93,1503697.0
2025-12-03,6.934,6.959,6.867,6.892,1213240.0
2025-12-04,6.889,6.939,6.849,6.914,1223711.0
2025-12-05,6.911,7.008,6.856,7.005,3085261.0
2025-12-08,7.027,7.094,7.018,7.067,2828081.0
2025-12-09,7.045,7.079,7.0,7.013,1924356.0
2025-12-10,7.014,7.069,6.961,7.052,2595578.0
2025-12-11,7.064,7.073,6.985,6.99,1861384.0
2025-12-12,7.006,7.093,6.973,7.074,3755285.0
2025-12-15,7.039,7.088,7.018,7.025,1747858.0
2025-12-16,7.009,7.009,6.865,6.915,2629014.0
2025-12-17,6.909,7.076,6.889,7.048,2996344.0
2025-12-18,7.014,7.084,7.008,7.01,2514901.0
2025-12-19,7.027,7.107,7.02,7.075,2509672.0
2025-12-22,7.109,7.186,7.109,7.157,2817475.0
2025-12-23,7.153,7.206,7.138,7.163,1850595.0
2025-12-24,7.162,7.281,7.152,7.259,3503673.0
2025-12-25,7.258,7.344,7.241,7.323,2869616.0
2025-12-26,7.333,7.405,7.316,7.369,5147301.0
2025-12-29,7.368,7.399,7.32,7.337,3378040.0
2025-12-30,7.301,7.414,7.301,7.37,2414779.0
2025-12-31,7.386,7.4,7.34,7.377,4463534.0
2026-01-05,7.431,7.583,7.429,7.581,2763714.0
2026-01-06,7.586,7.754,7.586,7.75,3560767.0
2026-01-07,7.758,7.829,7.743,7.788,4315868.0
2026-01-08,7.763,7.867,7.761,7.813,3822311.0
2026-01-09,7.813,8.012,7.812,8.005,5252035.0
2026-01-12,8.059,8.237,8.024,8.205,5715199.0
2026-01-13,8.226,8.229,8.048,8.095,5240340.0
2026-01-14,8.097,8.325,8.039,8.154,13490762.0
2026-01-15,8.089,8.179,8.054,8.128,31673005.0
2026-01-16,8.169,8.204,8.091,8.146,20507550.0
2026-01-19,8.121,8.248,8.101,8.199,15215857.0
2026-01-20,8.207,8.265,8.052,8.175,16142559.0
2026-01-21,8.133,8.286,8.131,8.283,10340941.0
2026-01-22,8.311,8.347,8.255,8.32,4808569.0
2026-01-23,8.356,8.576,8.344,8.57,6693456.0
2026-01-26,8.614,8.638,8.368,8.415,16667265.0
2026-01-27,8.393,8.521,8.288,8.47,14746513.0
2026-01-28,8.496,8.571,8.446,8.542,25174466.0
2026-01-29,8.512,8.605,8.425,8.442,13734677.0
2026-01-30,8.369,8.445,8.083,8.291,12838777.0
2026-02-02,8.181,8.251,7.896,7.9,19473869.0
2026-02-03,8.037,8.226,7.983,8.217,9366022.0
2026-02-04,8.211,8.246,8.1,8.239,12287970.0
2026-02-05,8.151,8.164,7.998,8.068,9552432.0
2026-02-06,7.956,8.181,7.926,8.064,9399366.0
2026-02-09,8.201,8.248,8.157,8.246,5942628.0
2026-02-10,8.246,8.255,8.18,8.228,3443425.0
2026-02-11,8.206,8.308,8.206,8.262,2952357.0
2026-02-12,8.261,8.378,8.261,8.365,3976171.0
2026-02-13,8.325,8.347,8.212,8.224,10173966.0
2026-02-24,8.322,8.385,8.254,8.32,4388049.0
2026-02-25,8.331,8.484,8.33,8.453,7358841.0
2026-02-26,8.474,8.507,8.412,8.481,8055576.0
2026-02-27,8.431,8.59,8.431,8.588,4820349.0
2026-03-02,8.533,8.624,8.471,8.584,7723957.0
2026-03-03,8.591,8.591,8.186,8.226,6797897.0
2026-03-04,8.092,8.317,8.088,8.168,5269815.0
2026-03-05,8.284,8.31,8.162,8.222,5521642.0
2026-03-06,8.161,8.32,8.161,8.272,3177456.0
2026-03-09,8.149,8.231,7.975,8.207,4694397.0
2026-03-10,8.291,8.343,8.242,8.332,4355739.0
2026-03-11,8.34,8.37,8.292,8.319,3852283.0
2026-03-12,8.303,8.346,8.205,8.277,3256224.0
2026-03-13,8.213,8.298,8.141,8.162,1982291.0
2026-03-16,8.149,8.159,7.975,8.11,3928895.0
2026-03-17,8.116,8.141,7.925,7.929,3492036.0
2026-03-18,7.961,8.019,7.874,8.007,4921480.0
2026-03-19,7.891,7.924,7.757,7.796,3918003.0
2026-03-20,7.811,7.863,7.66,7.663,7316340.0
2026-03-23,7.552,7.628,7.311,7.363,6748011.0
2026-03-24,7.44,7.508,7.288,7.503,5910871.0
2026-03-25,7.551,7.73,7.549,7.677,5865893.0
2026-03-26,7.643,7.686,7.532,7.551,3201844.0
2026-03-27,7.431,7.703,7.431,7.654,3963090.0
2026-03-30,7.557,7.687,7.516,7.669,4782422.0
2026-03-31,7.656,7.711,7.531,7.534,3683999.0
2026-04-01,7.666,7.701,7.606,7.66,3566686.0
2026-04-02,7.622,7.66,7.47,7.523,4864342.0
2026-04-03,7.548,7.558,7.432,7.454,2407769.0
2026-04-07,7.468,7.552,7.451,7.48,3281318.0
2026-04-08,7.671,7.88,7.666,7.877,11550045.0
2026-04-09,7.812,7.86,7.759,7.815,6428258.0
2026-04-10,7.866,8.0,7.866,7.886,3800349.0
2026-04-13,7.836,7.91,7.829,7.879,4777283.0
2026-04-14,7.961,8.013,7.918,8.01,4368138.0
2026-04-15,8.071,8.086,7.946,7.962,4083180.0
2026-04-16,7.981,8.122,7.976,8.104,4879686.0
2026-04-17,8.083,8.163,8.061,8.141,4629737.0
2026-04-20,8.132,8.245,8.129,8.206,9125416.0
2026-04-21,8.202,8.202,8.107,8.182,4613444.0
2026-04-22,8.134,8.308,8.134,8.306,6383224.0
2026-04-23,8.311,8.325,8.147,8.226,6939803.0
2026-04-24,8.172,8.231,8.093,8.174,4371594.0
2026-04-27,8.171,8.249,8.143,8.219,6275188.0
2026-04-28,8.197,8.207,8.098,8.124,6369387.0
2026-04-29,8.091,8.287,8.085,8.273,8789675.0
2026-04-30,8.261,8.301,8.221,8.281,7793619.0
2026-05-06,8.37,8.553,8.369,8.509,10254482.0
2026-05-07,8.553,8.629,8.52,8.622,12291601.0
2026-05-08,8.566,8.639,8.542,8.62,11110986.0
2026-05-11,8.689,8.796,8.639,8.763,6608744.0
2026-05-12,8.771,8.778,8.672,8.713,5103981.0
2026-05-13,8.651,8.872,8.651,8.86,5154451.0
2026-05-14,8.9,8.9,8.611,8.623,8902588.0
2026-05-15,8.611,8.66,8.404,8.463,13136592.0
2026-05-18,8.41,8.547,8.402,8.482,4808791.0
2026-05-19,8.464,8.56,8.332,8.554,7097897.0
2026-05-20,8.503,8.611,8.477,8.599,5067923.0
2026-05-21,8.651,8.738,8.335,8.354,5345049.0
2026-05-22,8.404,8.535,8.361,8.509,7929375.0
2026-05-25,8.559,8.641,8.47,8.637,6085135.0
2026-05-26,8.594,8.62,8.468,8.603,2414019.0
2026-05-27,8.591,8.672,8.431,8.465,3302420.0
2026-05-28,8.426,8.545,8.357,8.5,3322216.0
2026-05-29,8.511,8.532,8.238,8.294,3279447.0
2026-06-01,8.285,8.383,8.205,8.221,4083694.0
2026-06-02,8.219,8.331,8.089,8.257,4588094.0
2026-06-03,8.251,8.416,8.231,8.306,3267377.0
2026-06-04,8.222,8.34,8.222,8.299,2959299.0
2026-06-05,8.266,8.351,8.165,8.19,4320457.0
2026-06-08,8.011,8.084,7.834,7.919,4687884.0
2026-06-09,7.971,8.136,7.909,8.121,3622747.0
2026-06-10,8.035,8.091,7.929,8.022,2792841.0
2026-06-11,7.984,8.043,7.919,7.984,1815580.0
2026-06-12,8.148,8.221,8.062,8.093,3133578.0
2026-06-15,8.173,8.401,8.163,8.395,7767758.0
2026-06-16,8.401,8.519,8.376,8.483,3195350.0
2026-06-17,8.453,8.617,8.431,8.614,1986424.0
2026-06-18,8.577,8.714,8.573,8.679,2529609.0
2026-06-22,8.691,8.861,8.599,8.858,3701087.0
2026-06-23,8.831,8.879,8.609,8.666,4233461.0
2026-06-24,8.627,8.846,8.607,8.836,2827084.0
2026-06-25,8.835,8.938,8.791,8.936,2062756.0
2026-06-26,8.857,8.917,8.646,8.712,3351957.0
2026-06-29,8.691,8.83,8.585,8.825,2845305.0
2026-06-30,8.795,9.054,8.76,9.045,2030249.0
2026-07-01,9.052,9.156,8.951,9.031,2520695.0
2026-07-02,8.942,8.942,8.664,8.7,4142917.0
2026-07-03,8.649,8.865,8.641,8.752,2801352.0
2026-07-06,8.781,8.817,8.578,8.661,3599631.0
2026-07-07,8.611,8.668,8.464,8.508,2773149.0
2026-07-08,8.512,8.564,8.353,8.402,5473194.0
2026-07-09,8.413,8.666,8.295,8.655,5942522.0
2026-07-10,8.657,8.784,8.512,8.549,4352062.0
2026-07-13,8.461,8.487,8.117,8.143,8964812.0
2026-07-14,8.144,8.27,7.967,8.264,8555023.0
2026-07-15,8.269,8.322,8.113,8.151,3451326.0
2026-07-16,8.061,8.158,7.911,7.956,5747724.0
2026-07-17,7.915,7.928,7.485,7.505,7498029.0
2026-07-20,7.614,7.64,7.226,7.426,11709492.0
2026-07-21,7.423,7.805,7.277,7.792,11867794.0
2026-07-22,7.714,7.887,7.711,7.74,7464387.0
2026-07-23,7.741,7.803,7.661,7.737,2501477.0
2026-07-24,7.651,7.712,7.541,7.545,3406830.0
2026-07-27,7.544,7.739,7.484,7.726,5908661.0
2026-07-28,7.608,7.647,7.429,7.463,7990759.0
2026-07-29,7.46,7.593,7.342,7.54,7014733.0
2026-07-30,7.49,7.557,7.22,7.336,9016071.0
2026-07-31,7.6,7.679,7.491,7.5,9936368.0
2026-08-03,7.461,7.52,7.417,7.42,2995150.0
2026-08-04,7.47,7.665,7.464,7.601,6648014.0
2026-08-05,7.6,7.854,7.575,7.815,5359097.0
2026-08-06,7.75,7.872,7.723,7.832,5939539.0
2026-08-07,7.82,7.993,7.767,7.987,3700689.0
2026-08-10,8.002,8.04,7.922,8.037,3222276.0
2026-08-11,7.993,8.093,7.959,7.989,2190261.0
2026-08-12,7.982,8.086,7.973,8.053,1808726.0
2026-08-13,8.085,8.149,7.979,7.98,3508877.0
2026-08-14,8.0,8.024,7.91,7.998,2546785.0
2026-08-17,8.005,8.198,7.998,8.197,2791381.0
2026-08-18,8.194,8.223,8.075,8.185,3072561.0
2026-08-19,8.085,8.085,7.781,7.804,4830535.0
2026-08-20,7.855,7.931,7.818,7.863,2902146.0
2026-08-21,7.838,7.898,7.768,7.866,2865688.0
2026-08-24,7.859,7.875,7.63,7.74,3524545.0
2026-08-25,7.663,7.777,7.594,7.726,3782961.0
2026-08-26,7.732,7.863,7.708,7.789,4360646.0
2026-08-27,7.799,7.979,7.782,7.973,4170215.0
2026-08-28,7.96,8.004,7.913,7.923,2672216.0
2026-08-31,7.85,7.978,7.775,7.967,4777499.0
2026-09-01,7.967,7.967,7.87,7.881,3868859.0
2026-09-02,7.796,7.798,7.706,7.751,3761652.0
2026-09-03,7.791,7.825,7.702,7.781,3324163.0
2026-09-04,7.826,7.88,7.63,7.673,5259173.0
2026-09-07,7.704,7.822,7.7,7.771,6646907.0
2026-09-08,7.78,7.86,7.752,7.788,2887322.0
2026-09-09,7.807,7.845,7.74,7.785,2615991.0
2026-09-10,7.741,7.794,7.711,7.742,2628617.0
2026-09-11,7.684,7.686,7.468,7.611,5716158.0
