date,open,high,low,close,volume
2026-03-23,0.496,0.496,0.482,0.484,17644462.0
2026-03-24,0.487,0.49,0.482,0.49,11081436.0
2026-03-25,0.489,0.493,0.487,0.492,9746785.0
2026-03-26,0.491,0.495,0.485,0.486,9881569.0
2026-03-27,0.483,0.495,0.483,0.492,11971699.0
2026-03-30,0.487,0.497,0.487,0.493,11430394.0
2026-03-31,0.503,0.507,0.492,0.493,15262051.0
2026-04-01,0.494,0.502,0.492,0.498,11041824.0
2026-04-02,0.496,0.503,0.495,0.499,10444696.0
2026-04-03,0.5,0.502,0.492,0.494,7938871.0
2026-04-07,0.493,0.497,0.488,0.491,7744962.0
2026-04-08,0.495,0.499,0.493,0.498,16845299.0
2026-04-09,0.496,0.497,0.489,0.49,10597557.0
2026-04-10,0.491,0.493,0.489,0.491,11081082.0
2026-04-13,0.489,0.49,0.485,0.489,10072568.0
2026-04-14,0.489,0.492,0.485,0.491,12931794.0
2026-04-15,0.491,0.496,0.488,0.492,12866792.0
2026-04-16,0.491,0.496,0.491,0.493,10099741.0
2026-04-17,0.487,0.487,0.483,0.485,17397715.0
2026-04-20,0.484,0.487,0.481,0.484,10351145.0
2026-04-21,0.484,0.488,0.482,0.483,8088601.0
2026-04-22,0.482,0.483,0.479,0.482,9810369.0
2026-04-23,0.483,0.495,0.483,0.49,24774416.0
2026-04-24,0.488,0.495,0.484,0.491,15190025.0
2026-04-27,0.487,0.488,0.482,0.482,14486913.0
2026-04-28,0.481,0.484,0.48,0.482,9288545.0
2026-04-29,0.481,0.49,0.481,0.487,13638616.0
2026-04-30,0.485,0.491,0.484,0.484,10623787.0
2026-05-06,0.477,0.478,0.473,0.477,22514710.0
2026-05-07,0.477,0.483,0.477,0.478,15225564.0
2026-05-08,0.478,0.479,0.475,0.476,13195925.0
2026-05-11,0.475,0.479,0.472,0.475,16838272.0
2026-05-12,0.476,0.476,0.468,0.469,18034165.0
2026-05-13,0.469,0.47,0.461,0.462,17067636.0
2026-05-14,0.462,0.477,0.459,0.466,29439543.0
2026-05-15,0.464,0.464,0.453,0.455,19476773.0
2026-05-18,0.456,0.457,0.45,0.451,13506515.0
2026-05-19,0.452,0.459,0.451,0.452,11012838.0
2026-05-20,0.452,0.46,0.451,0.455,13646585.0
2026-05-21,0.454,0.461,0.452,0.454,14409659.0
2026-05-22,0.454,0.454,0.444,0.444,14371055.0
2026-05-25,0.443,0.453,0.439,0.448,17699436.0
2026-05-26,0.445,0.452,0.441,0.444,15337030.0
2026-05-27,0.442,0.461,0.436,0.453,37520092.0
2026-05-28,0.448,0.451,0.441,0.443,18879906.0
2026-05-29,0.441,0.463,0.44,0.457,39834992.0
2026-06-01,0.454,0.458,0.45,0.456,16901106.0
2026-06-02,0.454,0.459,0.448,0.448,16935317.0
2026-06-03,0.447,0.447,0.437,0.444,21666552.0
2026-06-04,0.441,0.445,0.432,0.433,15824209.0
2026-06-05,0.435,0.442,0.432,0.433,15649089.0
2026-06-08,0.432,0.437,0.424,0.425,15351296.0
2026-06-09,0.425,0.425,0.418,0.421,13497649.0
2026-06-10,0.42,0.429,0.419,0.426,17486705.0
2026-06-11,0.424,0.427,0.419,0.424,10265848.0
2026-06-12,0.423,0.432,0.421,0.428,15642428.0
2026-06-15,0.428,0.43,0.423,0.426,11274297.0
2026-06-16,0.425,0.425,0.417,0.419,13005837.0
2026-06-17,0.419,0.42,0.41,0.413,15013474.0
2026-06-18,0.412,0.413,0.401,0.404,22633240.0
2026-06-22,0.401,0.412,0.398,0.407,22577146.0
