date,open,high,low,close,volume
2026-03-23,1.806,1.86,1.785,1.796,3786985.0
2026-03-24,1.822,1.823,1.744,1.807,1704392.0
2026-03-25,1.811,1.847,1.807,1.84,1263778.0
2026-03-26,1.84,1.888,1.828,1.852,1164016.0
2026-03-27,1.837,1.918,1.835,1.907,1662966.0
2026-03-30,1.895,1.914,1.867,1.903,1831629.0
2026-03-31,1.894,1.901,1.846,1.846,1548149.0
2026-04-01,1.861,1.873,1.838,1.857,1053553.0
2026-04-02,1.841,1.873,1.82,1.833,1457989.0
2026-04-03,1.821,1.843,1.79,1.795,1033949.0
2026-04-07,1.79,1.819,1.78,1.796,1111251.0
2026-04-08,1.823,1.865,1.822,1.865,1822593.0
2026-04-09,1.861,1.878,1.834,1.856,1207315.0
2026-04-10,1.859,1.936,1.859,1.922,1691923.0
2026-04-13,1.92,1.966,1.916,1.956,1553267.0
2026-04-14,1.964,2.006,1.945,2.005,3065438.0
2026-04-15,2.016,2.016,1.958,1.966,1570998.0
2026-04-16,1.975,2.04,1.975,2.025,1425695.0
2026-04-17,2.025,2.04,2.009,2.02,1230864.0
2026-04-20,2.018,2.022,1.99,2.012,1283756.0
2026-04-21,2.018,2.049,1.99,2.043,1757317.0
2026-04-22,2.031,2.066,2.03,2.047,1441744.0
2026-04-23,2.047,2.049,1.988,2.004,3271917.0
2026-04-24,1.992,2.076,1.992,2.059,1908050.0
2026-04-27,2.062,2.085,2.057,2.076,2019329.0
2026-04-28,2.061,2.066,2.023,2.032,1825391.0
2026-04-29,2.012,2.14,2.012,2.135,2028513.0
2026-04-30,2.128,2.154,2.117,2.132,2045722.0
2026-05-06,2.155,2.207,2.134,2.202,1763002.0
2026-05-07,2.206,2.206,2.154,2.182,1620363.0
2026-05-08,2.158,2.202,2.13,2.132,1712224.0
2026-05-11,2.131,2.151,2.11,2.14,2293144.0
2026-05-12,2.143,2.145,2.08,2.102,1756484.0
2026-05-13,2.09,2.107,2.076,2.103,1836410.0
2026-05-14,2.104,2.109,2.036,2.037,2013927.0
2026-05-15,2.031,2.074,2.02,2.034,3015777.0
2026-05-18,2.02,2.054,2.003,2.033,1267964.0
2026-05-19,2.022,2.031,1.986,2.026,1192173.0
2026-05-20,2.01,2.074,2.0,2.057,1200294.0
2026-05-21,2.075,2.103,2.021,2.026,1259135.0
2026-05-22,2.02,2.06,2.005,2.055,1227514.0
2026-05-25,2.066,2.068,2.001,2.018,1684912.0
